property_type,society,sector,price,price_per_sq_ft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,suncity vatsal valley,gwal pahari,1.38,12212.0,2.0,2.0,2,4.0,Under Construction,1130.0,0.0,0.0,0.0,0.0,0.0,2.0,133.0,"28.4484° N, 77.0210° E",28.4484,77.021
flat,pyramid urban homes 2,sector 86,0.41,6905.0,2.0,2.0,1,3.0,Relatively New,668.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,godrej aria,sector 79,1.69,8522.0,3.0,3.0,2,7.0,Relatively New,1795.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sare petioles,sector 92,1.3,6373.0,4.0,4.0,0,7.0,Relatively New,2040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,bestech park view grand spa,sector 81,4.7,6786.0,4.0,4.0,3+,19.0,Relatively New,6268.0,0.0,1.0,0.0,0.0,0.0,2.0,140.0,"28.3867° N, 76.9485° E",28.3867,76.9485
house,raj villas,sector 52,8.0,25543.0,6.0,5.0,3+,4.0,New Property,3132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,smart world gems,sector 89,1.0,9033.0,2.0,2.0,2,1.0,Under Construction,1230.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,tarc maceo,sector 91,1.9,6975.0,4.0,4.0,3,9.0,Relatively New,2465.0,0.0,1.0,0.0,0.0,0.0,1.0,120.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,shree vardhman flora,sector 90,0.92,4717.0,3.0,3.0,2,6.0,Relatively New,2167.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,paras dews,sector 106,1.2,6818.0,3.0,4.0,3+,9.0,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,indiabulls centrum park,sector 103,2.14,7443.0,4.0,6.0,3+,7.0,Relatively New,2718.0,0.0,1.0,0.0,0.0,0.0,1.0,142.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,vatika gurgaon,sector 83,0.83,6666.0,2.0,2.0,2,12.0,Relatively New,1154.0,0.0,0.0,0.0,1.0,0.0,1.0,165.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,paras dews,sector 106,0.92,6642.0,2.0,2.0,3+,2.0,Relatively New,940.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,"28.5007° N, 77.0003° E",28.5007,77.0003
house,independent,sector 103,2.25,6367.0,3.0,5.0,3+,10.0,Relatively New,3534.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,bestech park view grand spa,sector 81,4.5,10714.0,4.0,6.0,3+,17.0,Relatively New,3801.0,0.0,1.0,0.0,0.0,0.0,2.0,44.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,bestech park view residency,sector 2,1.51,7890.0,3.0,4.0,3+,8.0,Moderately Old,1738.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,vatika gurgaon,sector 83,1.25,6313.0,3.0,3.0,2,12.0,Moderately Old,1700.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,m3m heights,sector 65,2.5,13600.0,3.0,3.0,3,19.0,Under Construction,1654.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,"28.4030° N, 77.0690° E",28.403,77.069
house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,4.0,4.0,3,4.0,Relatively New,1743.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,tulip monsella,sector 53,5.6,19363.0,3.0,3.0,3+,1.0,Under Construction,2617.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,birla navya,sector 63a,3.15,14632.0,3.0,3.0,3,4.0,Under Construction,2152.8157463094585,0.0,0.0,0.0,0.0,1.0,1.0,44.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,vatika the seven lamps,sector 82,0.86,6022.0,2.0,2.0,2,12.0,Relatively New,1294.0,1.0,0.0,0.0,0.0,0.0,2.0,135.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 26,4.0,29630.0,4.0,4.0,3,2.0,Old Property,1350.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,swarn jayanti cghs,sector 54,1.75,7608.0,4.0,3.0,3+,3.0,Old Property,1900.0,0.0,0.0,0.0,0.0,1.0,2.0,26.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,dlf new town heights,sector 90,1.99,7297.0,4.0,4.0,3+,9.0,Relatively New,3030.0,0.0,1.0,0.0,1.0,0.0,2.0,102.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,experion the heartsong,sector 108,1.25,9259.0,3.0,3.0,3,1.0,Relatively New,1500.0,0.0,1.0,0.0,1.0,0.0,1.0,174.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,m3m skycity,sector 65,2.0,15267.0,2.0,2.0,2,16.0,New Property,1186.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,"28.4030° N, 77.0690° E",28.403,77.069
house,ansal sushant lok plots,sector 43,3.3,26570.0,1.0,1.0,0,2.0,Under Construction,1242.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,tata primanti,sector 72,3.25,10545.0,3.0,3.0,3,2.0,Moderately Old,2986.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,"28.4225° N, 77.0211° E",28.4225,77.0211
house,unitech espace,sector 50,10.45,32253.0,5.0,7.0,3+,3.0,Moderately Old,3240.0,1.0,1.0,0.0,1.0,1.0,2.0,153.0,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 31,3.69,23699.0,4.0,4.0,2,2.0,Moderately Old,1557.0,1.0,1.0,0.0,1.0,0.0,2.0,75.0,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,emaar mgf palm studios,sector 66,1.7,13502.0,2.0,2.0,2,7.0,Relatively New,1072.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,"28.3925° N, 77.0541° E",28.3925,77.0541
house,independent,sector 3,0.9,8929.0,3.0,1.0,0,1.0,Old Property,1008.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4909° N, 77.0176° E",28.4909,77.0176
house,international city by sobha phase 2,sector 109,8.48,23556.0,4.0,6.0,3+,3.0,New Property,3600.0,1.0,1.0,1.0,1.0,0.0,1.0,153.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,bestech park view aindependentda,sector 81,4.35,7937.0,4.0,4.0,3,2.0,Relatively New,5480.0,0.0,1.0,1.0,0.0,0.0,1.0,51.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ansal api sushant estate,sector 52,0.29,11600.0,1.0,1.0,0,0.0,Moderately Old,278.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4379° N, 77.0785° E",28.4379,77.0785
house,independent,sector 7,1.16,11694.0,2.0,4.0,2,3.0,Moderately Old,1102.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.0,2.0,2.0,2,10.0,Relatively New,828.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,smart world orchard,sector 61,2.01,13001.0,3.0,3.0,3,4.0,Under Construction,1549.0,0.0,0.0,0.0,0.0,0.0,1.0,145.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,m3m woodshire,sector 107,1.3,10815.0,3.0,3.0,3,7.0,Relatively New,1547.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,dlf regal gardens,sector 90,1.8,7223.0,4.0,4.0,3+,7.0,Moderately Old,2005.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf new town heights,sector 86,1.3,6735.0,3.0,3.0,3,15.0,Relatively New,1715.0,0.0,1.0,0.0,1.0,0.0,2.0,49.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,nul,sector 25,6.25,34722.0,5.0,5.0,3,2.0,Moderately Old,1800.0,0.0,1.0,0.0,1.0,0.0,2.0,112.0,"28.4844° N, 77.0860° E",28.4844,77.086
house,eldeco mansionz,sector 48,5.15,18885.0,5.0,7.0,3,2.0,Moderately Old,2727.0,0.0,1.0,0.0,1.0,0.0,2.0,145.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3.0,3.0,3+,1.0,Relatively New,1465.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,antriksh heights,sector 84,1.02,4868.0,4.0,4.0,3+,11.0,Relatively New,1896.0,0.0,1.0,0.0,1.0,0.0,1.0,99.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,m3m soulitude,sector 110,1.25,8784.0,3.0,3.0,2,3.0,New Property,1581.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.5145° N, 77.0197° E",28.5145,77.0197
house,independent,sector 105,1.3,11556.0,3.0,3.0,1,1.0,Moderately Old,1125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,pioneer araya,sector 62,9.14,19488.0,4.0,6.0,3,16.0,Relatively New,3932.0,1.0,1.0,1.0,0.0,0.0,2.0,146.0,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,rof ananda,sector 95,0.31,5644.0,2.0,2.0,1,5.0,Relatively New,610.0,0.0,0.0,0.0,1.0,0.0,2.0,74.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,emaar palm heights,sector 77,1.79,8839.0,3.0,3.0,3,1.0,New Property,1600.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,dlf the primus,sector 82a,1.85,10176.0,3.0,3.0,3,15.0,Moderately Old,1677.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,m3m woodshire,sector 107,1.4,5929.0,3.0,4.0,0,1.0,New Property,2137.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,raisina residency,sector 59,5.0,13058.0,4.0,4.0,3+,13.0,Relatively New,4254.0,1.0,1.0,1.0,1.0,0.0,2.0,174.0,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,the arzoo cghs,sector 51,2.1,9130.0,4.0,4.0,3,1.0,Relatively New,2300.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,"28.4320° N, 77.0686° E",28.432,77.0686
flat,godrej habitat,sector 3,1.35,12784.0,2.0,2.0,0,4.0,Old Property,1056.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,signature global solera,sector 107,0.37,6751.0,2.0,2.0,1,10.0,Relatively New,496.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,umang winter hills,sector 77,0.8,5961.0,2.0,2.0,2,10.0,Relatively New,1163.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.3801° N, 76.9845° E",28.3801,76.9845
house,independent,sector 10a,4.25,17955.0,4.0,3.0,2,1.0,Moderately Old,2367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4469° N, 77.0106° E",28.4469,77.0106
flat,apex builders,sector 37c,0.42,5600.0,2.0,2.0,2,4.0,Relatively New,833.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,"28.4515° N, 76.9882° E",28.4515,76.9882
house,independent,sector 2,0.4,7619.0,2.0,2.0,1,1.0,Relatively New,583.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,dlf regency park,sector 28,2.35,13224.0,3.0,4.0,3,8.0,Old Property,1700.0,0.0,1.0,0.0,0.0,0.0,2.0,109.0,"28.4728° N, 77.0865° E",28.4728,77.0865
house,sector 14 rwa,sector 14,6.5,26000.0,5.0,5.0,0,4.0,Moderately Old,2500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,experion windchants,sector 112,3.1,20666.0,2.0,2.0,3,9.0,Relatively New,1500.0483886576983,1.0,1.0,1.0,0.0,0.0,2.0,80.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,smartworld one dxp,sector 113,2.0,11074.0,3.0,3.0,3,12.0,New Property,1806.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,"28.5287° N, 77.0233° E",28.5287,77.0233
house,independent,sector 47,5.15,26615.0,3.0,9.0,3+,3.0,Relatively New,1935.0,0.0,0.0,1.0,0.0,0.0,2.0,75.0,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,hector trimurti heights,sector 39,1.5,6382.0,4.0,3.0,3,10.0,Old Property,2611.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,m3m soulitude,sector 89,1.28,8827.0,3.0,3.0,2,4.0,Under Construction,1611.0,1.0,0.0,0.0,0.0,0.0,1.0,114.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,experion the heartsong,sector 108,2.0,8554.0,3.0,3.0,3+,14.0,Relatively New,2116.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,ats triumph,sector 104,1.95,8515.0,3.0,3.0,3+,3.0,New Property,2544.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,ireo victory valley,sector 67,4.75,13929.0,4.0,4.0,3+,0.0,Relatively New,3200.0,1.0,1.0,1.0,1.0,0.0,2.0,165.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ireo victory valley,sector 67,2.95,12235.0,3.0,3.0,3,10.0,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ireo the grand arch,sector 58,2.2,16000.0,2.0,2.0,1,5.0,Relatively New,1528.0,0.0,0.0,0.0,1.0,0.0,2.0,49.0,"28.4200° N, 77.1105° E",28.42,77.1105
flat,dlf new town heights,sector 86,1.55,6578.0,4.0,4.0,3+,12.0,Moderately Old,2038.0,0.0,1.0,0.0,1.0,0.0,2.0,120.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,independent,manesar,2.0,14959.0,3.0,1.0,0,3.0,Moderately Old,1337.4,0.0,0.0,0.0,0.0,0.0,1.0,16.0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,dlf the skycourt,sector 86,1.5,7894.0,3.0,3.0,1,16.0,Relatively New,1719.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sidhartha ncr one,sector 95,0.56,4106.0,2.0,2.0,2,10.0,New Property,1364.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,allure homes,sector 12,0.72,7272.0,2.0,2.0,1,2.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,dlf regal gardens,sector 90,1.29,7103.0,3.0,3.0,3+,12.0,Relatively New,1817.0,0.0,1.0,0.0,0.0,0.0,1.0,152.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,m3m golfestate,sector 65,5.9,17543.0,3.0,3.0,3,9.0,Moderately Old,3043.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,m3m golfestate,sector 65,6.15,15998.0,3.0,5.0,3+,1.0,Relatively New,4271.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,godrej nature plus,sector 33,1.9,9849.0,3.0,3.0,3+,14.0,New Property,2143.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,antriksh green,sector 45,2.25,7826.0,4.0,4.0,2,9.0,Old Property,3194.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,"28.4466° N, 77.0660° E",28.4466,77.066
flat,emaar gurgaon greens,sector 102,1.4,13690.0,3.0,3.0,3,7.0,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,vatika inxt floors,sector 82a,1.25,8333.0,3.0,2.0,3,2.0,Relatively New,1667.0,1.0,0.0,0.0,1.0,0.0,2.0,94.0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,pivotal devaan,sector 84,0.34,7039.0,2.0,2.0,1,1.0,Relatively New,537.0,0.0,0.0,1.0,0.0,0.0,2.0,84.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf new town heights,sector 90,1.42,4864.0,4.0,4.0,3+,8.0,Moderately Old,2139.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,la vida by tata housing,sector 113,2.33,12533.0,3.0,3.0,3,3.0,New Property,2098.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.5287° N, 77.0233° E",28.5287,77.0233
house,ansals palam vihar,sector 2,4.0,16667.0,4.0,4.0,3+,2.0,Moderately Old,2400.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,sare homes,sector 92,0.56,4729.0,3.0,1.0,3,1.0,Moderately Old,1316.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,"28.4079° N, 76.9153° E",28.4079,76.9153
house,vipul tatvam villa,sector 48,8.4,21000.0,4.0,5.0,3+,2.0,Moderately Old,4000.0,1.0,1.0,0.0,1.0,0.0,2.0,49.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,la vida by tata housing,sector 113,2.45,11050.0,3.0,3.0,3+,3.0,Relatively New,1890.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,puri diplomatic greens,sector 111,2.65,13589.0,3.0,4.0,2,7.0,Relatively New,2086.0,0.0,1.0,0.0,0.0,0.0,2.0,159.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,adani m2k oyster grande,sector 102,2.4,9305.0,3.0,4.0,3+,3.0,Relatively New,2334.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,pioneer araya,sector 62,10.75,19500.0,5.0,7.0,3,10.0,Relatively New,4990.0,0.0,1.0,0.0,0.0,0.0,2.0,153.0,"28.4139° N, 77.0886° E",28.4139,77.0886
house,emaar mgf marbella,sector 66,8.8,41608.0,4.0,4.0,3+,3.0,Relatively New,2115.0,0.0,1.0,1.0,1.0,0.0,1.0,107.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,ambience creacions,sector 22,2.55,13709.0,3.0,3.0,3,5.0,Relatively New,1860.0919104238087,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.5072° N, 77.0640° E",28.5072,77.064
flat,signature global orchard avenue,sector 93,0.38,6387.0,2.0,2.0,2,7.0,Relatively New,661.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,dlf the skycourt,sector 86,1.35,6998.0,3.0,3.0,1,9.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,independent,sector 4,0.5,9259.0,2.0,3.0,2,3.0,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,international city by sobha phase 1,sector 109,6.0,24691.0,4.0,5.0,3+,2.0,Relatively New,2430.0,0.0,1.0,0.0,0.0,0.0,2.0,96.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ss the leaf,sector 85,1.75,7267.0,3.0,4.0,3,8.0,Relatively New,2179.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,karmyogi apartment,sector 10a,2.3,6467.0,6.0,4.0,2,6.0,Moderately Old,3951.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4469° N, 77.0106° E",28.4469,77.0106
flat,dlf the arbour,sector 63,8.5,21519.0,4.0,4.0,0,27.0,New Property,3950.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,"28.3971° N, 77.0867° E",28.3971,77.0867
house,vipul tatvam villa,sector 48,19.5,22222.0,5.0,6.0,3,2.0,Moderately Old,8775.0,1.0,1.0,1.0,1.0,0.0,2.0,110.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,tulip violet,sector 69,1.36,8618.0,3.0,3.0,1,12.0,Relatively New,1291.0,0.0,0.0,0.0,1.0,0.0,1.0,95.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,shapoorji pallonji joyville gurugram,sector 102,2.04,14068.0,3.0,3.0,3+,1.0,Relatively New,1644.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sare crescent parc,sector 92,0.8,4210.0,4.0,3.0,2,10.0,Relatively New,1719.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,la vida by tata housing,sector 113,1.75,10489.0,2.0,2.0,3,10.0,Relatively New,1424.0,1.0,0.0,0.0,0.0,0.0,1.0,93.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,dlf the ultima,sector 81,2.4,11257.0,3.0,3.0,2,10.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ansal heights 86,sector 86,0.67,5100.0,2.0,2.0,1,10.0,Relatively New,1231.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,mapsko royale ville,sector 82,1.22,7176.0,3.0,5.0,3+,10.0,Relatively New,2000.0,0.0,1.0,0.0,1.0,0.0,2.0,76.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,signature global city,sector 37d,1.1,9838.0,2.0,2.0,2,4.0,Relatively New,1242.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,tulip lemon,sector 69,0.6,10000.0,2.0,1.0,1,12.0,Relatively New,667.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,adani m2k oyster grande,sector 102,1.8,9528.0,3.0,4.0,3,17.0,Relatively New,1710.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ansal plaza,sector 2,1.0,10000.0,2.0,3.0,0,1.0,Moderately Old,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,shree vardhman victoria,sector 70,1.75,8974.0,3.0,4.0,2,16.0,Relatively New,1950.0,0.0,1.0,0.0,1.0,0.0,1.0,49.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,signature global city 63a,sector 63a,1.65,15263.0,2.0,2.0,2,1.0,Under Construction,978.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,raheja the vedaanta floors,sector 108,0.7,4521.0,2.0,2.0,3,1.0,Moderately Old,1720.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,rof ananda,sector 95,0.37,5744.0,3.0,2.0,1,6.0,Relatively New,716.0,0.0,0.0,0.0,1.0,0.0,2.0,72.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,ats tourmaline,sector 109,1.72,8000.0,3.0,4.0,3+,7.0,Relatively New,1797.0,0.0,1.0,0.0,0.0,0.0,1.0,167.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,m3m sierra 68,sector 68,1.05,8536.0,2.0,2.0,2,11.0,New Property,1200.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,"28.3853° N, 77.0484° E",28.3853,77.0484
house,huda sector-56 gurgaon,sector 56,3.6,24845.0,5.0,5.0,3+,3.0,Moderately Old,1449.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,godrej nature plus,sector 33,1.35,8231.0,3.0,2.0,3+,7.0,Under Construction,1484.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,dlf new town heights,sector 90,1.51,6387.0,4.0,4.0,3+,6.0,Relatively New,2362.0,0.0,1.0,0.0,1.0,0.0,2.0,142.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,tata primanti,sector 72,3.3,15384.0,3.0,3.0,3+,10.0,Relatively New,2000.0,0.0,1.0,0.0,0.0,0.0,2.0,165.0,"28.4225° N, 77.0211° E",28.4225,77.0211
house,saksham welfare association,sector 22,4.7,19848.0,6.0,6.0,3+,2.0,Old Property,2368.0,0.0,0.0,1.0,1.0,0.0,2.0,106.0,"28.5072° N, 77.0640° E",28.5072,77.064
house,vipul tatvam villa,sector 48,7.35,22812.0,4.0,5.0,2,2.0,Moderately Old,3222.0,1.0,1.0,1.0,1.0,0.0,2.0,144.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,tulip violet,sector 69,1.31,8517.0,3.0,3.0,2,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,2.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,signature global city 81,sector 81,0.82,8639.0,2.0,2.0,3,2.0,Relatively New,955.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2,10.0,Moderately Old,2200.0511639805577,0.0,1.0,0.0,0.0,0.0,1.0,86.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,imperia the esfera,sector 37c,0.85,5386.0,2.0,3.0,3,9.0,Relatively New,1442.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,ss the leaf,sector 85,1.98,8256.0,3.0,4.0,3,12.0,Relatively New,2399.0,0.0,0.0,1.0,0.0,0.0,1.0,174.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ss the leaf,sector 85,1.05,6402.0,2.0,2.0,3,11.0,Relatively New,1484.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,"28.4042° N, 76.9513° E",28.4042,76.9513
